alert_id,timestamp,latitude,longitude,alert_type,severity
2121,2025-01-18 03:27:00,41.79464602482065,-87.60414461882706,MissingPerson,Critical
2122,2025-01-17 15:07:00,41.803741572798096,-87.1063363153747,Accident,High
2123,2025-01-31 11:34:00,41.85535924721609,-87.49721787511282,Kidnapping,Medium
2124,2025-01-21 12:11:00,41.51914504854918,-87.27148491966366,Accident,Medium
2125,2025-01-07 01:27:00,42.208229960814435,-87.45677482047785,Fire,Critical
2126,2025-01-03 02:16:00,41.89602376709453,-87.47632599665562,Accident,Low
2127,2025-01-22 10:07:00,42.098936735497354,-87.5288991126468,Kidnapping,Medium
2128,2025-02-12 18:01:00,42.258494207524464,-87.71248121786068,Accident,High
2129,2025-01-23 09:31:00,41.6613665077845,-87.5376731858437,Accident,High
2130,2025-02-09 14:46:00,41.85695934515556,-87.06037354817813,MissingPerson,Low
2131,2025-01-10 07:40:00,42.02907749945747,-88.1827262489532,MissingPerson,Low
2132,2025-01-18 19:12:00,42.107637674501575,-87.19441475121495,Accident,Critical
2133,2025-01-28 06:42:00,41.69259776287831,-87.58969194010338,Kidnapping,Low
2134,2025-02-06 06:27:00,42.253256579701485,-87.38511073348305,MissingPerson,Medium
2135,2025-01-17 08:43:00,42.00108444588652,-87.92066736817465,Accident,Critical
2136,2025-01-20 13:25:00,41.69865775033528,-87.63011106723084,Kidnapping,Low
2137,2025-01-10 15:12:00,41.5447528487844,-87.42934278728521,Accident,High
2138,2025-01-14 18:49:00,42.0867579870943,-87.40182998232298,Fire,High
2139,2025-01-28 21:00:00,42.275748991958956,-87.6079716649973,Accident,Medium
2140,2025-02-01 16:10:00,42.27596092223217,-87.87050255917327,Accident,Low
2141,2025-02-08 08:58:00,41.61975169197984,-87.7474587341586,Accident,Critical
2142,2025-01-10 15:32:00,42.08097234496356,-87.87756688574825,Fire,Critical
2143,2025-01-26 08:24:00,41.96713618531274,-88.04110644445836,Kidnapping,Critical
2144,2025-02-06 08:18:00,41.73084256365959,-87.99302882074,Kidnapping,High
2145,2025-01-08 14:37:00,41.854484497409324,-87.17580548997749,MissingPerson,Medium
2146,2025-01-19 01:14:00,41.686484995447735,-87.3472215708692,Fire,High
2147,2025-02-09 06:04:00,41.65753475849463,-87.78815562818667,Accident,High
2148,2025-02-15 22:02:00,41.96260320794196,-88.16585252701763,Kidnapping,High
2149,2025-01-31 04:08:00,41.702935996302635,-88.14454563601005,Fire,Low
2150,2025-01-21 18:47:00,42.156492606447706,-87.9910272893626,Fire,Critical
2151,2025-02-01 21:12:00,41.69585323908402,-87.56388155728123,Accident,Medium
2152,2025-02-11 05:35:00,41.48888236166547,-87.40456381944807,Accident,Medium
2153,2025-02-05 06:55:00,42.003798853400035,-87.33853622738917,Kidnapping,High
2154,2025-01-09 21:31:00,41.556581506153755,-87.66108832804778,MissingPerson,Low
2155,2025-01-23 01:12:00,41.44555754642009,-87.6386353981626,Kidnapping,Critical
2156,2025-02-25 02:24:00,42.055002545889586,-88.13531034483519,Kidnapping,Medium
2157,2025-02-09 17:44:00,41.79257083834419,-87.8050272205329,Accident,Low
2158,2025-01-06 23:25:00,42.07971499295264,-88.07228253183345,MissingPerson,Low
2159,2025-02-20 15:56:00,42.317971885620295,-87.73330691326952,MissingPerson,Critical
2160,2025-02-08 03:09:00,41.813857985234506,-87.38201079589487,Kidnapping,Low
2161,2025-02-18 18:53:00,41.58045034806574,-87.9222180325372,Kidnapping,High
2162,2025-01-13 21:02:00,42.00375750262889,-87.87002625775405,Accident,Low
2163,2025-02-08 22:39:00,42.22532688255956,-87.23893202971419,MissingPerson,High
2164,2025-02-27 11:27:00,42.09821957546974,-87.1506100902623,Fire,Medium
2165,2025-01-09 02:19:00,42.1231601736178,-87.69740486063502,Accident,Medium
2166,2025-01-10 22:49:00,42.081760253717746,-87.63230224950159,MissingPerson,Low
2167,2025-01-02 11:47:00,42.00403140501954,-87.93313400610495,Accident,Medium
2168,2025-01-22 19:41:00,41.476835854894254,-87.77403814459375,Accident,Low
2169,2025-02-11 03:32:00,41.693581378485625,-87.87246704669855,Accident,Low
2170,2025-02-04 07:06:00,41.84832573937599,-88.18539076689305,Fire,Medium
2171,2025-02-25 02:54:00,41.83929158289419,-87.46592814798267,Kidnapping,Low
2172,2025-01-19 13:58:00,41.864514358741864,-87.69050771012321,Kidnapping,Medium
2173,2025-02-13 09:13:00,41.68364228439828,-87.45241379510868,Accident,Low
2174,2025-02-19 21:28:00,42.06068787173688,-87.53240939470562,Accident,Medium
2175,2025-02-15 11:32:00,42.219786311627736,-87.47767794438693,Kidnapping,Critical
2176,2025-01-28 17:38:00,41.46739886573519,-87.61441326799371,Fire,High
2177,2025-03-01 07:09:00,41.5641965583127,-87.85765506308731,Accident,High
2178,2025-01-30 15:26:00,41.60078070407294,-87.24383907905177,Kidnapping,Medium
2179,2025-02-21 06:51:00,41.93713539874509,-87.29446812701273,Accident,Medium
2180,2025-01-19 21:27:00,41.883985354410136,-87.88422747685145,Accident,Critical
2181,2025-01-18 16:17:00,41.9560876355468,-87.02997321751364,Fire,Critical
2182,2025-01-06 22:14:00,41.60146839519807,-87.3863723662403,Fire,Critical
2183,2025-02-10 21:30:00,41.668990677314596,-87.43459760461015,Accident,High
2184,2025-02-15 20:42:00,41.7349990336272,-87.56278309024805,MissingPerson,Medium
2185,2025-01-22 08:47:00,41.81730516888576,-88.1157197653249,Fire,Critical
2186,2025-01-18 04:40:00,41.7050032905484,-88.14501939294233,Fire,Medium
2187,2025-02-02 03:44:00,41.81446539917373,-88.0493769781697,Fire,Critical
2188,2025-02-10 00:18:00,42.28181683581056,-87.58226001259442,Kidnapping,Critical
2189,2025-02-28 09:45:00,41.56247255885521,-87.5205833164471,MissingPerson,High
2190,2025-01-25 17:04:00,41.895209943804716,-87.43228960960325,MissingPerson,Medium
2191,2025-01-30 09:36:00,41.5349307464636,-87.79477173488607,Kidnapping,High
2192,2025-01-24 19:20:00,42.15281537215791,-88.01793211992394,Accident,Medium
2193,2025-01-18 02:57:00,41.66637173208372,-87.73602360550065,Kidnapping,Low
2194,2025-01-06 17:21:00,42.27162025830338,-87.42577311335349,Accident,Medium
2195,2025-01-05 11:22:00,41.702130803796216,-87.08853279849916,Fire,Medium
2196,2025-02-02 02:51:00,41.452148450948904,-87.56858075681306,Kidnapping,Critical
2197,2025-02-12 19:21:00,41.587129789208234,-88.06441619419131,Fire,Critical
2198,2025-01-09 02:09:00,42.12307990758204,-88.01899351059443,Fire,Medium
2199,2025-02-22 22:37:00,41.479708051368945,-87.40729817879695,Kidnapping,Medium
2200,2025-01-04 23:09:00,41.73579316404571,-87.9859649465592,Kidnapping,Medium
2201,2025-01-30 08:38:00,41.99477292433828,-87.85551858551284,Kidnapping,Critical
2202,2025-01-26 18:25:00,42.061594336653485,-87.86166680758728,Accident,High
2203,2025-02-12 17:04:00,41.993963733569736,-87.07531080269885,MissingPerson,Medium
2204,2025-01-07 10:00:00,41.90769449146531,-87.19812820680797,Fire,Critical
2205,2025-02-23 01:22:00,41.71006395388609,-88.15131860746523,Kidnapping,High
2206,2025-02-02 08:37:00,41.88596872922423,-87.73855626061099,MissingPerson,Medium
2207,2025-01-25 11:18:00,41.997136595061086,-87.26895994681789,Accident,High
2208,2025-01-30 10:08:00,41.605927922988464,-87.7101349125662,Fire,Low
2209,2025-01-24 11:54:00,41.742423529941334,-87.08781654809917,Fire,Medium
2210,2025-02-19 00:12:00,41.829180956726276,-87.20116598747057,Accident,Critical
2211,2025-02-02 23:37:00,41.9009012873626,-87.75794020738039,Fire,High
2212,2025-01-30 18:43:00,41.81106748284217,-87.52485486948062,Fire,High
2213,2025-01-31 10:53:00,41.533092663943144,-87.42964844817881,Accident,High
2214,2025-01-16 09:52:00,41.82463571358106,-87.81439738088594,MissingPerson,Low
2215,2025-02-23 03:39:00,41.61485942226455,-88.08326503482218,Kidnapping,Medium
2216,2025-01-26 23:20:00,41.55566929575742,-87.42338683745733,MissingPerson,Critical
2217,2025-02-20 04:58:00,41.71810045165014,-88.12938404050622,MissingPerson,Medium
2218,2025-02-07 18:14:00,41.9638100454072,-87.09364597054352,Fire,Medium
2219,2025-02-26 14:08:00,41.69840474539191,-87.24197867389569,Kidnapping,Critical
2220,2025-02-16 15:17:00,41.67673559146283,-88.01251239447492,Kidnapping,Medium
2221,2025-01-30 13:23:00,41.65340678714939,-87.41267255359355,MissingPerson,Medium
2222,2025-02-01 02:13:00,41.83368114914658,-87.40920351494545,Fire,Critical
2223,2025-02-22 01:57:00,42.31146175036406,-87.52811535414563,Kidnapping,Critical
2224,2025-01-22 15:51:00,41.90799071600638,-87.27570898000603,Kidnapping,Medium
2225,2025-01-04 14:19:00,41.8714852691475,-87.39912382664323,Accident,Medium
2226,2025-01-14 15:28:00,41.855913863144806,-88.14469324283515,MissingPerson,Low
2227,2025-02-12 01:07:00,41.7310409661443,-87.84202650808541,Fire,High
2228,2025-01-19 10:18:00,41.9816896474376,-87.52346555293893,Fire,Medium
2229,2025-02-06 13:20:00,41.57474371191654,-87.79810444150797,Accident,High
2230,2025-01-02 01:34:00,41.96074321228044,-87.10475319465601,Kidnapping,Low
2231,2025-01-28 05:15:00,42.01069973545603,-88.09766292072422,MissingPerson,Low
2232,2025-01-13 00:03:00,41.60644806444188,-87.15861011409923,Fire,High
2233,2025-01-14 22:28:00,42.21273775500306,-87.34744359805576,Accident,Medium
2234,2025-02-04 10:27:00,41.470979788325145,-87.56133291837965,MissingPerson,Medium
2235,2025-01-10 11:01:00,42.07919530116981,-87.5241671231778,Accident,Critical
2236,2025-01-14 05:23:00,41.7155249495245,-87.83973413723177,Accident,Medium
2237,2025-02-09 15:46:00,41.83057229183083,-87.15072117036753,Kidnapping,Medium
2238,2025-01-14 22:33:00,42.19236327434466,-87.61549541359147,Fire,Medium
2239,2025-01-17 07:29:00,41.82652171266924,-87.44020874363653,Fire,Critical
2240,2025-02-08 00:54:00,41.53406192488083,-87.62224436772765,Accident,Medium
2241,2025-01-29 00:14:00,42.18572273049755,-87.22721623024937,MissingPerson,Critical
2242,2025-01-20 13:43:00,41.805542089890125,-87.93832043894629,Fire,Low
2243,2025-02-03 05:57:00,41.82239752829579,-87.39222261833028,Fire,High
2244,2025-02-20 22:59:00,42.080382893334516,-87.67478364698269,Accident,Low
2245,2025-02-02 03:42:00,41.78902350953418,-87.46944004210123,Kidnapping,High
2246,2025-01-16 01:21:00,41.98040942887759,-87.60926249346612,Accident,Medium
2247,2025-02-21 19:56:00,41.78426854600028,-87.25567417409871,Kidnapping,Low
2248,2025-02-17 04:22:00,41.588700756338895,-87.71842602394206,Kidnapping,Low
2249,2025-01-04 05:31:00,41.865427098834125,-87.68434996238025,MissingPerson,High
2250,2025-01-23 22:52:00,41.87877121143112,-87.2740247415406,MissingPerson,Medium
2251,2025-02-09 06:59:00,41.696438337209706,-87.96395625458474,Accident,Low
2252,2025-02-06 10:22:00,41.689319122601084,-87.47980540808375,MissingPerson,Low
2253,2025-01-28 21:31:00,42.185675115130294,-87.48320855483949,MissingPerson,High
2254,2025-02-06 23:21:00,42.277505286834895,-87.43048848781463,MissingPerson,Critical
2255,2025-02-06 23:23:00,42.07144661595792,-87.55824319736512,Fire,Critical
2256,2025-01-24 19:21:00,41.69528444865653,-87.44163260407352,Accident,Critical
2257,2025-01-17 10:51:00,42.12392212016512,-87.80837040212505,Kidnapping,High
2258,2025-01-28 02:22:00,42.01902202486934,-87.39425445083558,Accident,Critical
2259,2025-01-04 17:36:00,42.05932411959025,-87.35581108028781,Accident,Low
2260,2025-02-22 19:47:00,41.62133825252717,-87.87915952015364,Kidnapping,Critical
2261,2025-01-25 16:38:00,41.924719919195105,-87.40190920093123,Accident,Low
2262,2025-01-14 02:40:00,42.29048514485358,-87.83459355547542,MissingPerson,Low
2263,2025-02-12 11:29:00,41.88738940417831,-87.38885372819506,MissingPerson,Low
2264,2025-01-16 15:51:00,41.76017114378124,-87.36192593120704,MissingPerson,Critical
2265,2025-02-27 20:41:00,42.01380474130748,-87.24094221129445,MissingPerson,Low
2266,2025-01-22 17:48:00,41.592002270933236,-87.98544436664314,Kidnapping,High
2267,2025-01-29 02:51:00,41.840549570707324,-87.95850984031198,MissingPerson,Low
2268,2025-01-30 23:57:00,41.802768623668,-87.75618700957678,Kidnapping,Critical
2269,2025-02-26 18:06:00,41.84923778136508,-87.62373255717844,Fire,High
2270,2025-02-26 20:50:00,42.11749937081664,-87.37432590796568,MissingPerson,Critical
2271,2025-02-02 23:21:00,41.91584729973672,-88.22244052272099,Fire,High
2272,2025-01-31 11:41:00,41.71771968141554,-87.30060557785166,Fire,Low
2273,2025-01-30 05:11:00,41.658007087211715,-88.04426487142767,MissingPerson,Critical
2274,2025-02-18 23:22:00,42.06155278795838,-87.92597613425629,Kidnapping,Low
2275,2025-03-01 08:45:00,42.17488984781399,-88.01653405246968,Fire,Low
2276,2025-01-07 18:32:00,42.05338626219709,-87.94789353658236,Fire,High
2277,2025-01-10 06:49:00,42.287344667255454,-87.53613632542219,MissingPerson,Medium
2278,2025-01-22 20:47:00,41.61303996839605,-87.6529623023784,Kidnapping,Medium
2279,2025-01-25 15:01:00,41.72817738044504,-87.06491501510651,Kidnapping,Critical
2280,2025-01-05 07:16:00,41.88031992539457,-87.14776593191213,Accident,High
2281,2025-02-24 11:21:00,41.94257308168729,-87.15105563782605,Fire,Low
2282,2025-01-06 10:31:00,41.696468117169296,-87.5690501103782,Kidnapping,Medium
2283,2025-01-19 16:53:00,41.91056593764694,-87.02670407864746,Kidnapping,Medium
2284,2025-01-25 08:31:00,41.71282288403093,-87.59165181955713,MissingPerson,Critical
2285,2025-01-22 03:00:00,41.79551216978635,-87.65249430559777,Kidnapping,Low
2286,2025-01-09 12:55:00,41.81919354102124,-87.90895479755012,Kidnapping,Critical
2287,2025-02-23 17:30:00,41.6325962267584,-87.55281008051834,Kidnapping,High
2288,2025-02-11 03:20:00,41.71272041616371,-87.26559138091284,Kidnapping,High
2289,2025-02-28 12:51:00,41.836611279646185,-87.39689409135352,Fire,High
2290,2025-02-05 06:48:00,42.10349577121223,-87.84924463621499,Kidnapping,High
2291,2025-01-13 16:05:00,41.98564256254102,-87.8116773568242,MissingPerson,Critical
2292,2025-01-01 05:32:00,41.498569449214145,-87.37317576832126,MissingPerson,Critical
2293,2025-02-01 16:35:00,41.67535672414114,-87.70255782453592,Accident,Critical
2294,2025-02-10 00:08:00,41.62002611143224,-87.86976042929601,Fire,Critical
2295,2025-01-12 05:25:00,41.63361398237685,-87.35987768380811,Kidnapping,Low
2296,2025-01-31 04:51:00,41.980031009965465,-87.87482475259135,Kidnapping,Low
2297,2025-02-10 04:27:00,41.465024159723306,-87.50675424307293,Fire,Low
2298,2025-02-20 07:10:00,41.73348883666263,-87.92192313442159,Accident,High
2299,2025-01-17 21:32:00,42.07010040239074,-87.20533138133207,MissingPerson,Medium
2300,2025-02-19 12:53:00,41.90964943788007,-87.60153656469532,MissingPerson,Critical
2301,2025-02-22 23:12:00,41.86710420803789,-87.1673655158801,Fire,Critical
2302,2025-01-11 02:52:00,41.84058831513625,-88.05742994289213,Fire,High
2303,2025-01-07 04:35:00,41.926215511293975,-88.07828503789197,Accident,Critical
2304,2025-02-23 19:43:00,41.84664527667568,-87.91336706489645,MissingPerson,Low
2305,2025-02-11 12:39:00,41.46765640711525,-87.51913969736223,Fire,High
2306,2025-02-14 13:52:00,41.95107516800166,-87.82306090583138,Fire,High
2307,2025-02-06 13:03:00,41.808260110761616,-88.19929258481385,MissingPerson,High
2308,2025-02-11 11:51:00,41.98066798737627,-87.75665674208419,Accident,Critical
2309,2025-01-20 15:55:00,42.13979646069396,-88.01898132123303,Kidnapping,Low
2310,2025-01-06 09:11:00,42.20034434355825,-87.60147573327018,Accident,Medium
2311,2025-01-04 10:58:00,41.91812722878009,-87.68491675903654,MissingPerson,High
2312,2025-02-25 07:17:00,42.16082419503737,-87.87241371095129,MissingPerson,Low
2313,2025-02-28 18:53:00,41.90770917234418,-87.16015152721816,Kidnapping,Critical
2314,2025-01-31 10:14:00,41.890127465725264,-87.39306265274386,Accident,Low
2315,2025-01-28 17:34:00,41.47679203292918,-87.79630483473555,Accident,Critical
2316,2025-02-22 04:49:00,42.11663834435765,-88.06178190550759,MissingPerson,Low
2317,2025-01-11 14:21:00,41.992151773140726,-87.26623776470885,MissingPerson,High
2318,2025-01-04 08:23:00,42.08650899561705,-87.79274308158514,Fire,Critical
2319,2025-01-22 23:08:00,41.83897868681207,-87.02818945750565,MissingPerson,High
2320,2025-01-31 18:36:00,42.19894358521471,-87.94572142875717,Accident,Medium
2321,2025-01-29 15:14:00,42.21574156108759,-87.58871438929071,MissingPerson,Critical
2322,2025-01-30 18:09:00,42.11561856894325,-87.64773423701762,Fire,Low
2323,2025-01-30 19:28:00,41.81185991378575,-87.7571382497814,Accident,High
2324,2025-01-23 19:36:00,41.702164866993364,-87.56242952160295,Fire,Low
2325,2025-01-30 00:33:00,42.182184592749664,-87.2094998380787,Accident,Critical
2326,2025-01-20 06:27:00,41.59034754293773,-87.48263785541971,Kidnapping,Critical
2327,2025-01-07 06:00:00,41.5684879162107,-87.7672335347725,Accident,High
2328,2025-02-23 11:46:00,42.08980840043968,-87.18973463626183,Fire,Critical
2329,2025-02-16 12:59:00,41.89616543908577,-87.45511874266595,Kidnapping,High
2330,2025-01-13 15:13:00,41.95219797415893,-87.8327613919106,Kidnapping,Low
2331,2025-02-22 13:50:00,41.68805014073009,-87.32197456960999,Accident,Medium
2332,2025-01-08 16:30:00,42.022620060030626,-88.1296599862169,Fire,Critical
2333,2025-01-29 05:21:00,42.11620064627691,-87.19404530674254,Accident,Critical
2334,2025-02-11 05:09:00,41.97428669734413,-87.10977609786381,MissingPerson,Low
2335,2025-02-09 11:12:00,42.28012670981091,-87.84251662436913,Accident,High
2336,2025-01-05 09:36:00,42.120433736021454,-87.95523407067556,MissingPerson,Critical
2337,2025-02-22 12:31:00,41.815816126966766,-88.08017548620357,Fire,High
2338,2025-01-12 04:04:00,41.8506608140743,-87.28814295921072,Kidnapping,Medium
2339,2025-02-09 17:37:00,41.633775201002265,-87.55963613693088,Fire,Critical
2340,2025-02-25 12:17:00,42.13783086148166,-87.90619667054959,Fire,Medium
2341,2025-02-15 21:05:00,41.68729383948274,-87.70257924734453,Fire,High
2342,2025-02-28 01:52:00,42.010735963869585,-87.32897067581008,MissingPerson,Low
2343,2025-01-02 01:26:00,41.844921995751235,-87.26488929996995,MissingPerson,High
2344,2025-01-28 07:51:00,41.50178104644626,-87.644878439872,Fire,Critical
2345,2025-01-01 15:28:00,41.65743353782603,-87.26073602382894,Fire,High
2346,2025-01-10 10:55:00,42.15369433776196,-87.52941018842148,MissingPerson,High
2347,2025-01-05 04:54:00,41.827323880674655,-87.41664585030333,Accident,Critical
2348,2025-01-23 04:52:00,42.15915956941294,-87.15195992685771,MissingPerson,Low
2349,2025-01-12 22:35:00,41.925164584598605,-87.62673672018485,Fire,Low
2350,2025-01-22 15:14:00,41.659729445643364,-87.99376001364831,Fire,Medium
2351,2025-01-25 03:54:00,42.160498526642954,-87.41196047591143,Kidnapping,Critical
2352,2025-01-15 04:51:00,42.09524205539123,-87.80854063050236,Kidnapping,Low
2353,2025-02-03 09:13:00,42.20285507553883,-87.2096423028348,Kidnapping,Low
2354,2025-01-21 16:43:00,42.085144480971174,-87.53490798667046,Kidnapping,Low
2355,2025-02-20 01:27:00,42.20919514020338,-87.28461012606378,MissingPerson,Low
2356,2025-01-08 12:36:00,41.92026626661671,-87.48167268878296,Fire,Critical
2357,2025-01-29 05:04:00,42.17816267002382,-87.87477001819454,Fire,Low
2358,2025-02-13 09:56:00,42.24838924978725,-87.78407285360635,Accident,Low
2359,2025-02-15 03:10:00,41.86105681479031,-87.57838028548059,Fire,Medium
2360,2025-02-04 14:15:00,41.9138047740661,-87.36296186509779,Kidnapping,High
2361,2025-01-04 10:16:00,41.508943083788665,-87.76697788310224,Kidnapping,High
2362,2025-02-06 08:52:00,41.872532610489266,-87.47000644048808,MissingPerson,Critical
2363,2025-02-26 10:16:00,41.724416229716475,-87.26149221912476,Accident,Critical
2364,2025-01-14 11:58:00,42.09110083509098,-87.4854765860559,MissingPerson,Medium
2365,2025-02-27 05:29:00,42.25575781737477,-87.84883820704437,Accident,Medium
2366,2025-02-10 16:35:00,41.69807270059302,-87.53395517038135,Kidnapping,High
2367,2025-02-16 06:00:00,42.02301448039465,-87.48967575293395,Accident,High
2368,2025-02-09 14:26:00,41.76189035581616,-87.82140652696606,Fire,Low
2369,2025-01-11 15:36:00,41.77957843566646,-87.18111365863209,Fire,High
2370,2025-02-22 09:21:00,41.97695582713102,-87.20982827254335,Kidnapping,Medium
2371,2025-01-04 23:45:00,42.14507601378376,-87.9529653565501,Kidnapping,Critical
2372,2025-02-23 12:32:00,42.01885593827867,-88.03499472431409,MissingPerson,Critical
2373,2025-02-27 03:31:00,41.489638856132665,-87.73051283680076,Fire,Medium
2374,2025-01-23 02:51:00,41.7239077628146,-87.5402677878714,Kidnapping,Medium
2375,2025-01-20 02:02:00,41.91310369878287,-88.00366247394989,Fire,High
2376,2025-02-24 00:05:00,41.791656292459535,-87.49815729024208,MissingPerson,Low
2377,2025-01-12 14:45:00,41.82337963324159,-87.33056087394641,Fire,High
2378,2025-02-15 02:20:00,41.92973717400402,-87.34752626142541,MissingPerson,High
2379,2025-01-01 07:40:00,42.03306669112184,-87.09402253286866,Kidnapping,Critical
2380,2025-01-10 06:00:00,41.55766401605379,-87.65933940047607,MissingPerson,Medium
2381,2025-02-28 06:52:00,41.80990846715442,-88.11402807436083,Kidnapping,Low
2382,2025-02-01 02:04:00,42.305416811275954,-87.73486475904748,Fire,Low
2383,2025-02-11 05:55:00,42.10839545805287,-87.49000477676805,Accident,Low
2384,2025-02-03 05:40:00,41.98298941066229,-88.02730275763231,Accident,Critical
2385,2025-01-20 06:13:00,42.10350672067491,-88.08770893229844,Fire,Low
2386,2025-01-01 19:51:00,42.00569740029102,-88.15651478908191,Kidnapping,Critical
2387,2025-01-25 20:06:00,41.86586814473677,-87.44536949440717,MissingPerson,Critical
2388,2025-02-28 13:23:00,41.730103150492106,-88.12602626621054,Kidnapping,High
2389,2025-01-15 23:07:00,41.78017294640606,-87.76026394196643,Fire,High
2390,2025-02-10 19:11:00,41.47858427020997,-87.38989243940362,Accident,Low
2391,2025-02-06 16:07:00,42.029785617418554,-87.28713384959877,Kidnapping,High
2392,2025-01-29 03:40:00,42.29651813687525,-87.7407767175421,Accident,Critical
2393,2025-01-01 13:03:00,41.8591660385961,-87.6667787175615,Kidnapping,Critical
2394,2025-03-01 10:02:00,41.77810904543802,-88.07393444398934,MissingPerson,Critical
2395,2025-02-16 21:11:00,41.64414353036583,-87.79863894728615,Fire,Low
2396,2025-01-03 16:51:00,42.11488310215626,-87.22825888353378,Fire,High
2397,2025-02-03 15:21:00,41.566293147761264,-87.21157003124922,Fire,Low
2398,2025-02-24 10:42:00,41.68603438037603,-87.32456112385867,Accident,High
2399,2025-01-21 07:51:00,42.08239616716682,-87.84419912560384,Accident,Medium
2400,2025-02-24 11:56:00,42.04850698400273,-87.64911324054653,Kidnapping,Medium
2401,2025-01-23 01:33:00,41.858787588890266,-88.21315401886623,Kidnapping,Critical
2402,2025-01-31 20:10:00,41.624397707821075,-87.18612244840372,Kidnapping,Low
2403,2025-02-02 16:03:00,41.78355482889905,-87.15258618312907,Accident,Critical
2404,2025-01-14 06:36:00,41.79440695618918,-88.0183037492373,Fire,Medium
2405,2025-02-16 23:42:00,41.809982350358844,-88.01729212381848,Accident,Low
2406,2025-01-19 21:15:00,42.035518319961014,-87.90041911083051,Fire,Critical
2407,2025-01-08 07:08:00,42.06139524221034,-87.69418491480208,MissingPerson,Low
2408,2025-01-18 11:47:00,41.93048299814905,-88.21158899329781,MissingPerson,Medium
2409,2025-01-06 22:57:00,41.670958947115295,-87.90638747964148,MissingPerson,Critical
2410,2025-01-01 01:36:00,41.8021741013616,-88.16894380843507,Kidnapping,High
2411,2025-02-10 04:01:00,41.81518674487103,-87.03814025313093,MissingPerson,High
2412,2025-01-11 22:02:00,41.61763704961602,-87.57565983742764,Kidnapping,Low
2413,2025-02-18 11:52:00,41.99712575958998,-87.54757560370733,Kidnapping,Medium
2414,2025-02-02 06:25:00,42.28636991864763,-87.4436201581289,Accident,Medium
2415,2025-01-17 16:28:00,42.00085174688687,-87.3026858402737,Fire,Low
2416,2025-02-24 23:17:00,41.67216685124615,-87.22746065630014,MissingPerson,Medium
2417,2025-01-07 06:48:00,41.69487464074679,-87.50314672104842,MissingPerson,Low
2418,2025-01-28 08:57:00,41.958224534976964,-87.27297632666154,Accident,Medium
2419,2025-02-27 20:14:00,42.23222365717141,-87.54109170497446,Kidnapping,Medium
2420,2025-02-23 04:03:00,42.14507116511363,-87.48042504317891,MissingPerson,Medium
2421,2025-02-04 19:26:00,41.566765345196636,-87.3458610454119,Kidnapping,Medium
2422,2025-02-05 13:53:00,41.96724684372662,-87.62666246724838,Fire,Low
2423,2025-02-22 07:15:00,41.66134338211093,-88.06934420571898,Accident,High
2424,2025-01-27 16:18:00,42.184164730398614,-87.86656390381003,Fire,Low
2425,2025-01-08 17:10:00,42.04860420798188,-87.92482404441915,Accident,Critical
2426,2025-01-06 18:20:00,41.61200576787222,-88.08185851556453,Fire,Critical
2427,2025-01-09 10:24:00,42.08153871106059,-87.27611522067615,Accident,Medium
2428,2025-02-28 22:04:00,41.70824978908664,-87.88491113142925,Accident,Critical
2429,2025-02-04 01:10:00,42.04152032057985,-87.99174460600481,Fire,High
2430,2025-02-07 17:25:00,41.76343203816308,-87.9983259357833,Accident,Medium
2431,2025-01-03 12:06:00,41.957654495903256,-87.19891781427114,Accident,Critical
2432,2025-02-16 15:58:00,41.72886019852963,-87.47242789530227,Kidnapping,Medium
2433,2025-01-05 05:54:00,41.93059080047259,-87.12514655988977,Kidnapping,Low
2434,2025-02-09 19:43:00,41.71520391499253,-87.18911899042713,Fire,Critical
2435,2025-02-09 07:33:00,41.99339593663273,-88.02265499857553,Accident,Medium
2436,2025-01-06 13:59:00,42.08294990528013,-87.1569769337589,Kidnapping,Critical
2437,2025-01-20 23:35:00,41.78790894692289,-87.13073402196514,MissingPerson,High
2438,2025-02-25 04:14:00,41.66405706289028,-87.21464750093209,Accident,Medium
2439,2025-02-01 01:07:00,42.27744583537763,-87.50942703635658,Kidnapping,High
2440,2025-01-20 12:44:00,41.67523079657714,-87.56399721550397,Kidnapping,Critical
2441,2025-02-01 03:08:00,42.03378803708023,-87.27492975247597,MissingPerson,Medium
2442,2025-01-14 20:11:00,41.97617462096739,-87.42291601651884,Kidnapping,High
2443,2025-01-03 17:15:00,41.76986646742636,-88.18948884767131,Kidnapping,High
2444,2025-01-14 09:45:00,42.067062324221,-87.93432867272514,Fire,High
2445,2025-02-11 12:48:00,42.09111863870973,-88.14188670276394,Kidnapping,Low
2446,2025-02-25 01:46:00,41.85832564430363,-87.98569144166234,Accident,Critical
2447,2025-02-18 03:38:00,41.56066696696651,-87.27554709086348,Kidnapping,Low
2448,2025-02-23 03:10:00,41.57496334604775,-87.50708945848478,Kidnapping,Low
2449,2025-01-26 04:07:00,42.0415297003367,-87.42087763102418,MissingPerson,Medium
2450,2025-01-12 07:46:00,41.84229454929381,-87.73419190409022,Accident,Low
2451,2025-01-24 21:45:00,41.54975790769664,-87.45794064314278,Accident,Medium
2452,2025-02-08 04:42:00,41.976372672756625,-87.55870274406989,Fire,Medium
2453,2025-01-04 23:49:00,41.91652462963508,-87.60765701549568,Kidnapping,Low
2454,2025-02-17 08:23:00,42.23863925511133,-87.64679222877241,Accident,Critical
